	SRR1267943	SRR1267944	SRR1267945	SRR1267946	SRR1267947	SRR1267948	SRR1267949	SRR1267950	SRR1267951	SRR1267952	SRR1267953	SRR1267954	SRR1267955	SRR1267956	SRR1267957	SRR1267959	SRR1267960	SRR1267961	SRR1267962	SRR1267963	SRR1267964	SRR1267965	SRR1267966	SRR1267967	SRR1267968	SRR1267969	SRR1267970	SRR1267971	SRR1267972	SRR1267973	SRR1267974	SRR1267975	SRR1267976	SRR1267977	SRR1267978	SRR1267979	SRR1267980	SRR1267981	SRR1267982	SRR1267983	SRR1267984	SRR1267985	SRR1267986	SRR1267987	SRR1267988	SRR1267989	SRR1267990	SRR1267991	SRR1267958
ENSMUSG00000022324_Matn2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000023846_Riok2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11911.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10897.3	18065.53	10866.38	15913.02	0.0	9939.63	0.0	0.0	0.0	7709.51	0.0	40838.73	0.0	79523.19	0.0	0.0
ENSMUSG00000042064_Myo3b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.34	0.89	6.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.9	0.0	0.99	0.0
ENSMUSG00000031668_Eif2ak3	0.0	0.0	0.0	229.08	86.04	0.0	0.0	0.0	0.0	1717.46	3794.34	4060.56	3752.44	1235.21	0.0	0.0	617.98	2282.85	0.0	2407.05	256.88	0.0	0.0	0.0	0.0	0.0	9.34	0.0	0.0	0.0	43.97	0.0	0.0	56.14	0.0	3.71	0.0	667.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	248.71
ENSMUSG00000071042_Rasgrp3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000026312_Cdh7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	220.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	364.36
ENSMUSG00000037973_Ccdc129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000034858_Fam214a	2565.64	0.0	0.0	0.0	0.0	1382.28	0.0	604.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.6	0.0	298.02	0.0	0.0	0.0	0.0	0.0	0.0	440.95	0.0	0.0	0.0
ENSMUSG00000009614_Sardh	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1250.09	0.0	7539.22	2084.5	0.0	0.0	0.0	25.97	17098.99	0.0	0.0	2136.45	0.0	10.06	0.0	0.0	1163.65	4008.24	0.0	3978.67	0.0	2017.75	1569.32	2690.24	1815.24	7429.65	4651.94	2920.75	361.06	0.0	2298.24	0.0	4088.74	20.15	0.0	0.0	1259.73	0.0	762.05	141.06
ENSMUSG00000028024_Enpep	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000029484_Anxa3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000028121_Bcar3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	571.92	1721.29	13.66	2.13	0.0	1.73	117.14	0.0	0.0	0.0	1.59	0.0	0.0	0.0	0.0	1852.73	1.07	0.0	0.0	0.0	0.42	11.77	0.0	4.9	0.93	136.42	66.47	74.32	1.54	0.53	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	432.0
ENSMUSG00000052712_BC004004	2498.52	10325.68	0.0	1782.69	873.9	2000.12	2891.05	976.52	3143.08	375.68	0.0	0.0	783.36	643.23	3879.88	0.0	469.63	0.0	522.44	0.0	0.0	1144.33	10.37	9046.94	4847.48	0.0	60.14	0.0	17768.62	12657.31	3360.55	1553.62	806.79	262.01	1966.03	90.54	1010.23	1734.0	586.3	618.04	0.0	4435.95	1016.56	0.0	1223.73	388.68	713.18	31.79	6.07
ENSMUSG00000026618_Iars2	0.0	0.0	0.0	583.57	0.0	0.0	0.0	0.0	0.0	162.25	0.0	0.0	385.2	92.63	0.0	0.0	226.54	0.0	97.4	0.0	21.43	234.9	51.34	0.0	0.0	0.0	0.0	0.0	776.64	0.0	240.69	112.07	518.72	271.28	716.34	373.85	0.0	4932.16	400.81	1004.14	4808.59	3866.87	1169.49	0.0	0.0	610.92	1598.07	867.55	0.0
ENSMUSG00000015484_Fam163a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73	0.0	0.0	1.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0
ENSMUSG00000024266_Adad2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000021477_Ctsl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89661.33
ENSMUSG00000053333_Dis3l2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000047821_Trim16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000031865_Dctn1	0.0	0.0	1707.42	757.99	421.72	112.22	0.0	44.33	0.0	238.18	0.0	531.69	0.0	78.4	0.0	584.67	116.79	283.55	0.0	0.0	3.91	424.02	0.0	0.0	0.0	8.48	2.48	0.0	0.0	981.78	1.99	273.59	124.14	4.35	0.0	39.03	0.0	407.7	1.43	421.44	0.0	0.0	178.05	0.0	0.0	293.08	1626.56	7.87	228.18
ENSMUSG00000019080_Mfsd3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1173.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	292.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000056870_Gulp1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4769.16	2393.32	0.0	0.0	0.0	0.0	6186.49	0.0	2367.73	7279.84	5950.34	16874.1	2990.45	0.0	2752.78	0.0	1441.83	0.0	212.31	0.0	469.33	357.12	1241.86	0.0	545.27	0.0	0.0	0.0	545.7	481.58	0.0	0.0	0.0	70.01	0.0	150.0	7554.39
ENSMUSG00000055762_Eef1d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145201.43	0.0	0.0	16468.15	0.0	18113.06	22167.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72321.47	0.0	0.0	0.0
ENSMUSG00000051890_Klhdc1	57439.35	163611.25	0.0	16454.62	12849.75	24066.73	0.0	12696.94	54745.05	15319.09	0.0	0.0	117.1	2058.61	19931.71	0.0	7903.4	0.0	17401.24	15776.53	15832.7	28759.99	25172.09	0.0	59006.24	0.0	5448.47	0.0	0.0	3858.99	4.31	60.43	1211.71	0.0	17.0	317.64	4220.79	21.27	22.16	5547.18	527.4	7981.35	20.52	0.0	90.89	11.3	0.0	1253.78	16483.59
ENSMUSG00000029790_Cep41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4570.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	478.29	0.0	0.0
ENSMUSG00000037106_Fer1l6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041974_Spidr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	510.47
ENSMUSG00000036855_Gjd4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000029203_Ube2k	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84664.11	75371.08	0.0	0.0	34478.96	0.0	137607.56	65814.0	206640.89	86497.58	195225.09	0.0	0.0	122040.34	305389.78	152793.0	0.0	0.0	0.0	0.0	0.0	0.0	21654.19	24957.22	0.0	0.0	0.0	24680.85	0.0	12431.82	21342.68	0.0	0.0	1802.95	0.0	0.0	11171.58	0.0	1550.83	0.0
ENSMUSG00000019188_H13	0.0	0.0	7516.47	2441.72	1038.84	4049.6	11801.35	2085.73	7157.41	44.4	9.05	161.48	117.0	854.93	0.0	478.76	2.65	905.55	19.16	42.11	9.56	2374.4	771.61	401.94	23.09	4300.69	1.31	0.0	2613.66	0.0	1056.8	727.69	331.55	514.9	338.48	954.97	67.6	164.13	569.29	113.81	0.0	434.48	0.0	0.0	0.0	216.91	4227.9	341.43	1011.88
ENSMUSG00000008575_Nfib	0.0	0.0	1357.88	499.87	4.8	314.48	0.0	44.65	0.0	0.0	0.0	722.1	0.0	0.0	0.0	0.0	0.0	272.91	0.0	0.0	0.0	0.0	6.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92	3.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.76	1.99	0.0	114.54	0.0
ENSMUSG00000067028_Cntnap5b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.54	0.0	0.0	0.0	0.35	0.0	0.0	11.3	0.0	0.0	0.0	0.0	0.0	14.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	1.89	4.4	0.0	0.0	1.42	0.0	2.19	0.0	2.67	0.45	6.87	0.0	0.0	0.0	1.19	0.0	0.79	29.65
ENSMUSG00000018581_Dnah11	1882.24	3588.87	0.0	703.67	537.83	1200.9	3665.51	384.1	2346.27	0.0	0.0	0.0	0.0	0.0	778.62	0.0	0.0	0.0	528.39	0.0	0.0	0.0	6.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000051065_Mb21d2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000047037_Nipa1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.89	0.0	0.0	0.0	0.0	0.0	1.56	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000034930_Rtkn	0.0	0.0	10.63	0.0	0.0	0.0	0.0	155.05	0.0	0.0	0.0	0.0	1150.6	0.0	0.0	0.0	0.0	3065.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.54	0.0	0.0	2957.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000002968_Med25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1418.63	161.46	0.0	241.85	0.0	0.0	2454.59	143.27	238.16	0.0	0.0	5050.02	305.35	499.48	0.0	0.0	929.87	0.0	0.0	0.0	11711.7	157.95	1601.13	639.76	1276.85	138.88	179.88	40.68	9.34	5.82	1327.55	0.0	499.43	0.0	0.0	0.0	168.67	559.33	160.58	1002.51
ENSMUSG00000026705_Klhl20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	170.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000005262_Ufd1l	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24837.0	0.0	62797.71	0.0	34526.3	0.0	4560.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38737.15	6451.31	7979.46	0.0	10299.14	0.0	0.0	36708.33	27943.09	0.0	0.0	0.0	29396.89	0.0	135715.75	29352.71	118106.1	63163.83	0.0
ENSMUSG00000037846_Rtkn2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	765.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1963.03	1050.67	151.06	0.0	0.0	692.28	59.31	0.0	0.0	0.0
ENSMUSG00000028278_Rragd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	626.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000078671_Chd2	0.0	0.0	805.46	472.57	62.96	297.0	7049.29	164.95	1121.04	0.0	0.0	0.0	0.0	0.0	0.0	22.58	0.0	0.0	0.0	0.0	1.38	0.0	863.75	0.0	0.0	0.0	0.0	35716.48	0.0	0.0	0.0	24.52	0.0	11.17	0.0	23.63	0.0	1.78	0.0	426.68	0.0	0.0	0.0	0.0	0.0	95.53	0.0	0.0	0.0
ENSMUSG00000063450_Syne2	9011.29	20559.22	0.0	3584.46	1178.21	0.0	12897.01	0.0	13633.82	4662.66	0.0	0.0	775.98	205.06	8391.44	0.0	760.63	0.0	2362.07	1496.88	876.21	1626.8	696.45	0.0	0.0	0.0	1767.89	0.0	0.0	0.0	1751.43	0.0	1239.89	968.7	313.45	861.37	1159.2	46.61	1302.03	623.45	2151.33	3183.98	664.37	0.0	2779.07	644.46	11499.71	1498.2	1289.26
ENSMUSG00000044702_Palb2	0.0	0.0	0.0	3930.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000032500_Dclk3	0.0	0.0	0.0	0.0	0.0	0.0	7293.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000029735_Tpk1	0.0	0.0	41.44	396.66	0.0	191.71	0.0	142.34	0.0	0.0	0.0	0.0	1.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.83	0.0	0.0	0.0	7.08	0.0	0.0	0.0	0.87	0.0	0.0	0.63	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.57	0.0	0.0	5.43
ENSMUSG00000027508_Pag1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1026.1	2.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.76	0.0	75.1	138.43	186.16	0.0	0.0	0.0	4.93	0.35	0.0	0.0	0.0	0.0	2.29	1.39	0.0	0.0	0.0
ENSMUSG00000022887_Masp1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000026755_Arpc5l	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31139.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10768.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000079539_Obp2b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000037254_Itih2	0.0	0.0	0.0	0.0	0.0	169.98	0.0	0.0	0.0	212.06	0.0	11.38	3.05	0.0	0.0	0.0	30.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000023403_Stk31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	560.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000098463_Cphx2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40633.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000029765_Plxna4	0.0	0.0	3927.78	1709.78	1010.01	1514.06	25239.76	1702.09	5934.78	0.0	2.37	445.11	0.0	0.0	0.0	0.0	1052.8	1342.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1773.13
ENSMUSG00000044221_Grsf1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10154.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000053580_Tanc2	0.0	0.0	0.0	2955.35	0.0	0.0	0.0	0.0	0.0	2339.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	824.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000051246_Msantd1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.34	0.0
ENSMUSG00000026062_Slc9a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000023210_Lcn9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000056167_Cnot10	6328.67	0.0	46.03	2070.55	0.0	1483.45	2417.16	209.82	442.06	9886.61	0.0	0.0	5207.14	1958.18	0.0	13673.96	7353.75	0.0	11513.7	5197.02	6165.9	10488.43	26162.55	0.0	8439.75	11581.89	14811.48	0.0	0.0	0.0	3467.23	6943.12	4173.9	3819.47	5843.62	931.71	12295.4	5809.81	8594.47	1742.79	0.0	1136.52	0.0	0.0	0.0	340.59	19355.83	1683.14	7798.52
ENSMUSG00000036401_Glt6d1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2686.44	2861.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4289.57	524.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000021024_Psma6	25501.49	0.0	0.0	23307.56	0.0	23724.81	0.0	15310.73	0.0	0.0	0.0	0.0	65765.62	0.0	218342.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56157.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
