	SRR925703	SRR925714	SRR925716	SRR925726	SRR934637	SRR925697	SRR934636	SRR925689	SRR925690	SRR925691	SRR925692	SRR925702	SRR925707	SRR925708	SRR925709	SRR925710	SRR925713	SRR925715	SRR925717	SRR934638	SRR934639	SRR925706	SRR925693	SRR925694	SRR925695	SRR925696	SRR925698	SRR925699	SRR925700	SRR925701	SRR925704	SRR925705	SRR925711	SRR925718	SRR925723	SRR925724	SRR925725	SRR925727	SRR925729	SRR925735	SRR925736	SRR925740	SRR925741	SRR925742	SRR934631	SRR934632	SRR934633	SRR934640	SRR934641	SRR934642	SRR934643	SRR934644	SRR934645
ENSG00000235156_TMEM30C	8.3	6.42	9.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.48	0.0	0.0	0.0	0.0	3.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000163116_STPG2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27	0.0	0.0	0.0	0.0	0.0	2.24	0.67	15.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000137054_POLR1E	0.0	0.0	5260.76	0.0	0.0	8749.64	2884.05	0.0	0.0	1718.35	1846.28	3166.89	4310.48	5487.83	2763.37	0.0	0.0	0.0	3629.77	668.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1495.7	0.0	1794.94	0.0	2499.27	1152.11	0.0	0.0	0.0	614.06	1317.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1066.47	0.0	0.0	0.0	1086.09	0.0	0.0
ENSG00000182150_ERCC6L2	824.6	1767.67	138.19	186.27	0.0	256.87	0.0	38.73	0.0	30.82	28.38	77.43	46.04	188.71	113.02	195.58	333.74	94.93	578.95	84.03	275.88	314.86	413.2	30.93	508.81	716.5	660.95	32.83	18.82	0.0	714.17	111.2	157.28	0.0	263.55	139.81	309.13	270.35	0.0	89.67	150.07	0.0	0.0	68.1	0.0	0.0	57.75	0.0	23.66	0.0	0.0	0.0	0.0
ENSG00000156232_WHAMM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	328.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	316.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000131873_CHSY1	1148.59	328.92	0.0	0.0	0.0	657.64	0.0	64.08	166.32	77.94	0.0	134.67	167.74	83.92	49.95	206.69	486.35	95.33	201.74	0.0	0.0	0.0	0.0	43.6	261.36	185.06	141.56	47.3	33.1	49.39	184.14	105.98	121.53	184.25	174.57	136.39	177.95	170.92	77.93	50.79	153.53	0.0	167.92	64.38	70.44	71.09	86.54	47.57	75.28	347.37	82.61	100.72	71.8
ENSG00000130402_ACTN4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49257.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000157216_SSBP3	1787.34	2142.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3168.05	630.6	1554.64	0.0	0.0	0.0	1911.4	1979.15	0.0	0.0	0.0	0.0	3262.8	4326.41	0.0	0.0	0.0	0.0	2521.47	0.0	0.0	8635.74	3162.04	3224.25	2369.47	6072.38	0.0	0.0	0.0	0.0	3488.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204291_COL15A1	0.0	185.33	470.37	60.02	0.0	0.0	0.0	40.07	0.0	3.5	0.0	2.81	0.0	0.0	0.0	54.55	31.64	0.0	0.0	39.3	0.0	0.0	0.0	0.0	13.42	0.0	6.56	0.0	0.0	0.0	2.26	5.44	0.0	0.0	1.78	1.05	0.0	0.0	0.0	32.64	1.57	0.0	0.0	0.0	0.0	0.0	0.0	59.05	100.08	0.0	67.57	0.0	0.0
ENSG00000234398_AC134915.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000102043_MTMR8	0.0	0.0	0.0	0.0	0.0	51.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.16	0.0	0.0	0.0	0.0	0.0	42.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224322_AC004009.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000251125_CTD-2335O3.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000117407_ARTN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	230.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000120162_MOB3B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	275.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.62	0.0	8.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.33	0.0	0.0	0.0
ENSG00000221947_XKR9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.46	0.0	4.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
